,title,order,body,A,B,C,D,E,resposta,resolucao
10,Questão 56 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)TEXTO IEm março de 1,11,"<div class=""dangerous-html""><p style=""text-align:justify"">(ENEM 2022)</p><p style=""text-align:justify""><strong>TEXTO I</strong></p><p style=""text-align:justify"">Em março de 1889, quando apareceram as primeiras romarias atraídas pelos milagres da beata Maria de Araújo, Juazeiro inseriu-se no rol da fundação do espaço religioso. Construía-se mais um centro, como Aparecida do Norte, Canindé ou Lourdes.</p><p style=""text-align:right""><span>RAMOS, F. R. L. </span><strong><span>O meio do mundo</span></strong><span>: território sagrado em Juazeiro do Padre Cícero Fortaleza: Imprensa Universitária, 2014.</span></p><p style=""text-align:justify""><strong>TEXTO II</strong></p><p style=""text-align:justify"">Não sabemos ao certo quantas pessoas estavam presentes na capela no momento em que a hóstia sangrou na boca de Maria de Araújo. O Padre Cícero nos conta que o fato surpreendeu não só aos presentes, mas a própria beata parecia atordoada com o ocorrido. O fenômeno continuou acontecendo todas as quartas e sextas na Capela de Nossa Senhora das Dores a partir daquele dia. Os paninhos manchados do sangue que escorria da hóstia e da boca da beata, a princípio, ficaram sob a guarda do Padre Cícero, mas logo foram expostos à visitação pública e, além disso, o sangramento foi proclamado como milagre sem o conhecimento e sem a autorização do bispo diocesano.</p><p style=""text-align:right""><span>NOBRE, E.</span><strong><span> Incêndios da alma</span></strong><span>. Rio de Janeiro: Multifoco, 2016 (adaptado). </span></p><p style=""text-align:justify"">As práticas religiosas mencionadas nos textos estão associadas, respectivamente, à:</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>Delimitação de paisagens urbanas e abandono de componentes espiritualistas.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Demarcação de patrimônios afetivos e apropriação de elementos judaizantes.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Expansão de fronteiras regionais e subjetivação do cristianismo medieval.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Circunscrição de bens simbólicos cerimônias e admissão de cerimônias ecumênicas.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Criação de lugares místicos e experiências do catolicismo popular.<br></p></div>",E,"Ao se debruçarem sobre o episódio histórico conhecido como o ""Milagre de Juazeiro"", os textos equiparam a cidade cearense a centros religiosos como Aparecida e Lourdes e afir- mam que a difusão do fenômeno milagroso ocorreu à revelia da aprovação oficial do clero, revestindo-se, portanto, de um caráter eminentemente popular.
"
11,"Questão 57 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Em 2003, teve início",12,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Em 2003, teve início o Programa de Aquisição de Alimentos e, com ele, várias mudanças na perspectiva dos mercados institucionais. Trata-se do primeiro programa de compras públicas com uma orientação exclusiva para a agricultura familiar, articulando-a explicitamente com a segurança alimentar e nutricional. O Programa é destinado à aquisição de produtos agropecuários produzidos por agricultores enquadrados no Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf), incluídas aqui as categorias: assentados da reforma agrária, trabalhadores rurais sem terra, acampados, quilombolas, agroextrativistas, famílias atingidas por barragens e comunidades indígenas.</p><p style=""text-align:right""><span>GRISA, C.; ISOPO, S. P. Dez anos de PAA: As contribuições e os desafios para o desenvolvimento rural. In: GRISA, C.; SCHNEIDER, S. (Org.). </span><strong><span>Politicas públicas de desenvolvimento rural no Brasil</span></strong><span>. Porto Alegre: UFRGS, 2015.</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:justify""><span style=""font-size:1em"">A ação governamental descrita constitui-se importante conquista para os pequenos produtores em virtude da:</span></div><p></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Inovação tecnológica.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Reestruturação fundiária.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Comercialização garantida.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eliminação no custo do frete.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Negociação na bolsa de valores.</p></div>",C,"Os pequenos produtores são diretamente responsáveis por boa parte dos alimentos que se encontram, diariamente, na mesa dos brasileiros. As propriedades rurais brasileiras de pequeno e médio porte são compostas por grande parte dos agricultores do país, geralmente são trabalhadores rurais que produzem diversas culturas com pouca tecnologia e mão de obra familiar. O Programa de Aquisição de Alimentos (PAA), criado pelo art. 19 da Lei nº 10.696, de 2 de julho de 2003, possui duas finalidades básicas: promover o acesso à alimentação e incentivar a agricultura familiar. Para o alcance desses dois objetivos, o programa compra alimentos produzidos pela agricultura familiar, com dispensa de licitação, e os destina às pessoas em situação de insegurança alimentar e nutricional e aquela atendidas pela rede socioassistencial, pelos equipamentos públicos de segurança alimentar e nutricional e pela rede pública e filantrópica de ensino. O Programa de Aquisição de Alimentos (PAA) faz parte de uma estratégia que beneficia aos pequenos e médios produtores a partir da comercialização garantida.
"
12,Questão 58 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Um experimento denom,13,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Um experimento denominado FunFit foi desenvolvido com o objetivo de fazer com que os membros de uma comunidade local se tornassem mais ativos fisicamente. Todos os participantes do estudo foram vinculados a dois outros membros da comunidade que receberiam pequenos incentivos em dinheiro para serem estimulados a aumentar a sua atividade física, que era medida por acelerômetros nos celulares fornecidos pelo estado. Assim, se a pessoa andasse mais do que o habitual, seus conhecidos receberiam o dinheiro. Os resultados foram assombrosos: o esquema mostrou-se de quatro a oito mais eficaz do que o método de oferecer incentivos individuais.</p><p style=""text-align:right""><span>MOROZOV, E. </span><strong><span>Big Tech: a ascensão dos dados e a morte da política</span></strong><span>. São Paulo: Ubu, 2018 (adaptado).</span></p><p>Contrariando a visão prevalente sobre o impacto tecnológico nas relações humanas, o texto revela que os celulares podem desempenhar uma função</p></div>","<div class=""exercise-answer__content dangerous-html""><p>recreativa, promovendo o lazer em redes integradas.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>social, estimulando a reciprocidade por meios digitais.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>laboral, convertendo o desenvolvedor em usuário final.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>comercial, direcionando a escolha por produtos industrializados.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>cognitiva, favorecendo a aprendizagem pelas ferramentas virtuais.<br></p></div>",B,"
A tecnologia, seu avanço e uso em massa sofre críticas e pode ser vista como causador de uma dependência e até vício da sociedade contemporânea. No entanto, o texto revela que o correto e adequado uso da tecnologia possui uma importante função social e com efetiva reciprocidade para o bem-estar e para a vida humana."
13,Questão 59 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Empédocles estabelec,14,"<div class=""dangerous-html""><p>(ENEM 2022)<br></p><div style=""text-align:justify"">Empédocles estabelece quatro elementos corporais -fogo, ar, água e terra-, que são eternos e que mudam aumentando e diminuindo mediante mistura e separação; mas os princípios propriamente ditos, pelos quais aqueles são movidos, são o Amor e o Ódio, Pois é preciso que os elementos permaneçam alternadamente em movimento, ora misturados pelo Amor, ora separados pelo Ódio.</div><p></p><div style=""text-align:right""><span>SIMPLICIO. Fisica, 25, 21. In: </span><strong>Os pré-socráticos</strong><span>, São Paulo: Nova Cultural, 1996.</span></div><div style=""text-align:right""><br><div style=""text-align:justify""><span style=""font-size:1em"">O texto propõe uma reflexão sobre o entendimento de Empédocles acerca da arché, uma preocupação típica do pensamento pré-socrático, porque</span><br></div></div></div>","<div class=""exercise-answer__content dangerous-html""><p>exalta a investigação filosófica.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>transcende ao mundo sensível.</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>evoca a discussão cosmogônica.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>fundamenta as paixões humanas.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>corresponde à explicação mitológica.</p><div><br></div></div>",C,"
Empédocles, como pré-socrático, traz a preocupação de investigar e entender as origens da natureza, sob uma perspectiva cosmológica. Todavia, quando traz o Amor (Phelia) e o Ódio (Neikos), estes são dois princípios cosmogônicos de atração / repulsão entre os quatro elementos. Apesar de haver uma preocupação de investigação filosófica, o foco está na discussão do ""cosmo""."
14,Questão 60 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Macrocefalia urbana,15,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p>Macrocefalia urbana pode ser entendida como a massiva concentração das atividades econômicas em algumas metrópoles que propicia o desencadeamento de processos descompassados: redirecionamento e convergência de fluxos migratórios, déficit no número de empregos, ocupação desordenada de determinadas regiões da cidade e estigmatização de estratos sociais, que comprometem substancialmente a segurança pública urbana. </p><p style=""text-align:right""><span>SANTOS, M. <strong>O espaço dividido</strong>: os dois circuitos da economia urbana dos países subdesenvolvidos. São Paulo: Edusp, 2004.</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:justify""><span style=""font-size:1em"">O processo de concentração espacial apresentado foi estimulado por qual fator geográfico?</span></div><p></p><div style=""text-align:justify""><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>Limitação da área ocupada.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Êxodo da população do campo.</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>Ampliação do risco habitacional.</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>Deficiência do transporte alternativo.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Crescimento da taxa de fecundidade.</p><div><br></div></div>",B,"

A questão faz uma abordagem sobre um dos principais problemas do processo de urbanização presentes na realidade, principalmente, dos países subdesenvolvidos, que é a macrocefalia urbana, sendo frequente nas grandes metrópoles. Essa conceituação está associada ao crescimento desordenado das cidades. Assim, pode-se afirmar que macrocefalia urbana é o processo de crescimento urbano sem estrutura e sem condições dignas de vida, decorrente do aumento no número de habitantes de uma cidade, causado pela migração. O crescimento populacional, associado ao planejamento urbano ineficiente, é um dos fatores que favorecem ocupações irregulares, moradias precárias e favelas, levando à construção de uma sociedade marginalizada dentro dos grandes centros urbanos. Assim, a macrocefalia urbana é marcada pela concentração de uma população num espaço limitado e sem infraestrutura, estimulado pelo êxodo rural."
15,"Questão 61 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Entretanto, nosso am",16,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Entretanto, nosso amigo Basso tem o ânimo alegre. Isso resulta da filosofia: estar alegre diante da morte, forte e contente qualquer que seja o estado do corpo, sem desfalecer, ainda que desfaleça.</p><p style=""text-align:right""><span>SENECA, L. </span><strong>Cartas morais</strong><span>. Lisboa: Calouste Gulbenkian, 1990.</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:left""><span style=""text-align:justify;font-size:1em"">O excerto refere-se a uma carta de Sêneca na qual se apresenta como um bem fundamental da filosofia promover a</span></div><p></p></div>","<div class=""exercise-answer__content dangerous-html""><p><span style=""font-size:1em"">valorização de disputas dialógicas.</span><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>rejeição das convenções sociais.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>inspiração de natureza religiosa.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>exaltação do sofrimento</p></div>","<div class=""exercise-answer__content dangerous-html""><p>moderação de paixões</p></div>",E,"
O texto alude a um conformismo diante da morte, o que pode ser estendido a qualquer outro tipo de sofrimento. Essa postura é típica do Estoicismo, à qual, inclusive, está ligado Séneca. Dessa forma, há uma necessidade de o Homem conter as emoções (autarquia) para poder ser feliz."
16,Questão 62 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Quando os espanhóis,17,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Quando os espanhóis chegaram à América, estava em seu apogeu o império teocrático dos Incas, que estendia seu poder sobre o que hoje chamamos Peru, Bolívia e Equador, abarcava parte da Colômbia e do Chile e alcançava até o norte argentino e a selva brasileira; a confederação dos Astecas tinha conquistado um alto nível de eficiência no vale do México, e no Yucatán, na América Central, a esplêndida civilização dos Maias persistia nos povos herdeiros, organizados para o trabalho e para a guerra. Os Maias tinham sido grandes astrónomos, mediram o tempo e o espaço com assombrosa precisão, e tinham descoberto o valor do número zero antes de qualquer povo da história. No museu de Lima, podem ser vistos centenas de crânios que receberam placas de ouro e prata por parte dos cirurgiões Incas.</p><p style=""text-align:right""><span>GALEANO, E. <strong>As veias abertas da América Latina</strong>. Porto Alegre: L&amp;PM, 2012.</span></p><p style=""text-align:left"">As sociedades mencionadas deixaram como legado uma diversidade de</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>bens religiosos inspirados na matriz cristã.</p><div><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>materiais bélicos pilhados em batalhas coloniais.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>heranças culturais constituídas em saberes próprios.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>costumes laborais moldados em estilos estrangeiros.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>práticas medicinais alicerçadas no conhecimento científico.<br></p></div>",C,"
Os ameríndios, que habitavam as terras mais tarde dominadas pelos espanhóis, possuíam conhecimento elevadíssimo de engenharia, matemática, astronomia, metalurgia, entre outros saberes, fato que causou imensa surpresa aos europeus. Os astecas, com suas praças agitadas pelo comércio, as peças finas de ourivesaria, também presentes entre maias e incas, os relógios solares, calendários e templos maias, as estradas incas, além da agricultura em patamares, das práticas de mumificação e da medicina avançada, para povos que se desenvolveram em aparente isolamento em relação a outras culturas; todas essas grandiosas amostras de conhecimento são classificadas como autóctones, ou saberes próprios, atestando o elevado nível cultural desses povos."
17,"Questão 63 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Em Vitória (ES), no",18,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Em Vitória (ES), no bairro Goiabeiras, encontramos as paneleiras, mulheres que são conhecidas pelos saberes/fazeres das tradicionais panelas de barro, ícones da culinária capixaba. A tradição passada de mãe para filha é de origem indigena e sofreu influência de outras etnias, como a afro e a luso. Dessa mistura, acredita-se que a fabricação das panelas de barro já tenha 400 anos. A fabricação das panelas de barro se dá em várias etapas, desde a obtenção de matéria-prima à confecção das panelas. As matérias-primas tradicionalmente utilizadas são provenientes do meio natural, como: argila, retirada I do barreiro no Vale do Mulembá; madeira, atualmente proveniente das sobras da construção civil; e tinta, extraída da casca do manguezal, o popular mangue-vermelho.</p><p style=""text-align:right"">TRISTÃO, M. A educação ambiental e o pós-colonialismo. <strong>Revista de Educação</strong>, n. 53, ago, 2014</p><p style=""text-align:left"">Uma característica de práticas tradicionais como a exemplificada no texto é a vinculação entre os recursos do mundo natural e a</p></div>","<div class=""exercise-answer__content dangerous-html""><p>manutenção dos modos de vida.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>conservação dos plantios da roça.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>atualização do modelo de gestão.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>participação na sociedade de consumo.&nbsp;</p></div>","<div class=""exercise-answer__content dangerous-html""><p>especialização nas etapas de produção.</p></div>",A,"As práticas culturais e tradicionais repetidas secularmente expressas no texto referentes às paneleiras do bairro Goiabeiras, em Vitória (ES), fazem uso da matéria-prima proveniente da própria natureza vinculada às atividades que representam a manutenção dos modos de vida.
Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação"
18,Questão 64 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Os caixeiros do comé,19,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadores a se organizar em associações e a exigir a intervenção dos poderes públicos na mediação de suas lutas por direitos. Na década de 1880, os caixeiros participaram da arena política e ganharam as ruas com vários outros, como os republicanos e os abolicionistas.</p><p style=""text-align:right""><span>POPINIGIS, F. ""Todas as liberdades são irmãs"": os caixeiros e as lutas dos trabalhadores por direitos entre o Império e a República. </span><strong>Estudos Históricos</strong><span>, n. 59, set-doz. 2016 (adaptado)&nbsp;</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:justify""><span style=""text-align:left;font-size:1em"">A atuação dos trabalhadores mencionados no texto representou, na capital do Império, um momento de</span></div><p></p></div>","<div class=""exercise-answer__content dangerous-html""><p>manutenção das regras patronais.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>desprendimento das ideias liberais.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>fortalecimento dos contratos laborais.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>consolidação das estruturas sindicais.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>contestação dos princípios monárquicos.</p></div>",E,"
A década de 1880 foi marcada pelo afunilamento das pressões contra a carcomida monarquia, a qual se encontrava à deriva devido à perda do apoio de importantes pilares de sustentação, como a Igreja Católica, na Querela, envolvendo a Maçonaria, e o Exército, após a frustração pós-Guerra do Paraguai, além do surgimento dos primeiros partidos republicanos. Ademais, além das lutas de alguns setores sociais emergentes, por reconhecimento, como o proletariado urbano, as causas republicana e abolicionista, à medida que o final do século XIX se aproximava, passaram a caminhar de mãos dadas contra o arquejante Império. Portanto, considerando a época, quando o nivel de conscientização de classe ainda não estava bem alicerçado, os diversos movimentos se concentraram contra a ordem vigente."
19,Questão 65 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Solos salinos ou alo,20,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou de sódio trocável. Eles ocorrem nos locais mais baixos do relevo, em regiões áridas e semiáridas e próximas do mar. Em regiões semiáridas, por exemplo, o polígono das secas do Nordeste brasileiro, os locais menos elevados recebem água que se escoa dos declives adjacentes, durante as chuvas que caem em alguns meses do ano. Essa água traz soluções de sais minerais e evapora-se rapidamente antes de infiltrar-se totalmente, havendo então, cada vez que esse processo é repetido, um pequeno acúmulo de sais no horizonte superficial que, com o passar dos anos, provoca a salinização do solo. Nas últimas décadas, a expansão das atividades agrícolas na região tem ampliado esse processo.</p><p style=""text-align:right""><span>LEPSCH, I. F. <strong>Solos: formação e conservação.</strong> São Paulo: Melhoramentos, 1993 (adaptado).</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:left""><span style=""text-align:justify;font-size:1em"">As atividades agrícolas, desenvolvidas na região mencionada, intensificam o problema ambiental exposto ao</span></div><p></p><div style=""text-align:justify""><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>realizar florestamentos de pinus, desrespeitando a prática do pousio.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>utilizar sistemas de irrigação, desprezando uma drenagem adequada.&nbsp;</p></div>","<div class=""exercise-answer__content dangerous-html""><p>instalar açudes nos grotões, retardando a velocidade da vazão fluvial.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>desmatar áreas de preservação permanente, causando assoreamento.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>aplicar fertilizantes de origem orgânica, modificando a química da terra.<br></p></div>",B,"
A formação de solos salinos é típica de regiões áridas, semi- áridas, marcadas por taxa de evaporação superior à precipitação. No semiárido nordestino, o domínio do embasamento cristalino e as transgressões marinhas aliadas ao regime termopluviométrico favorecem a concentração de sais solúveis na superfície. O manejo incorreto da água nos perímetros irrigados favorece a uma elevada taxa de evaporação concentrando na superfície o sal mineral, originando solos salinos ou halomórfico."
20,Questão 66 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)TEXTO ITEXTO IIÉ com,21,"<div><p>(ENEM 2022)</p><p><strong>TEXTO I</strong></p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0xNCAwMDoxNzo1MyArMDAwMDg1NTkyNA==.png"" data-filename=""58481""><strong><br></strong></p><p style=""text-align:right""><br></p><div><strong>TEXTO II</strong></div><p style=""text-align:justify"">É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto eles sofrem uma tentativa de serem naturalizados. Eles estavam lá, empurrados para debaixo de vários tapetes. Diversos levantamentos realizados indicam que parcela significativa dos estudantes não têm acesso à internet em suas casas, não têm computadores; têm celulares, mas com pacotes baratos que não permitem assistir a todas as aulas. E, caso tenham celulares e dados, pergunta-se: É possível elaborar um texto no celular? É possível interagir na aula remota pelo celular?</p><p style=""text-align:right""><span>ASSIS, A. E. S. Q. Educação e pandemia. </span><strong>Educação em Revista</strong><span>, n. 37, 2021 (adaptado).</span></p><p style=""text-align:justify""><span style=""text-align:left"">A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporânea:</span></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Exclusão social.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Expansão digital.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Manifestação cultural.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Organização espacial.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Valorização intelectual.<br></p></div>",A,"
A Imagem e o texto nos levam a refletir sobre uma questão em destaque no período pandêmico, em que as desigualdades foram aprofundadas, tornando-se mais visíveis os desequilíbrios sociais e o acesso à tecnologia, expondo uma profunda exclusão social."
21,Questão 67 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Possível trajeto do,22,"<div><p>(ENEM 2022)</p><p style=""text-align:center""><strong>Possível trajeto do voo MH370 da Malaysia Airlines antes da queda, em 2014</strong></p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0xNCAwMDozMDozNyArMDAwMDk1NDQ2Nw==.png"" data-filename=""58485""><strong><br></strong></p><p style=""text-align:center""><br></p><p style=""text-align:right""><span>Disponível em: http://imguol.com. Acesso em: 30 mar. 2014 (adaptado).&nbsp;</span></p><p><br></p><p style=""text-align:justify"">Considerando-se que a distância entre o local onde os destroços do avião foram avistados e a cidade de Perth é de 2 cm, a escala aproximada dessa representação cartográfica é:</p><div style=""text-align:justify""><br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>1:12 500.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>1: 125 000.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>1:1 250 000.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>1:12 500 000.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>1:125 000 000.<br></p></div>",E,"
A questão trata da Cartografia, precisamente de escala, na qual foi dada a distância, no mapa, de 2 cm com uma distância de 2.500 km. Assim, temos: 1 cm igual a 1.250 km que, quando transformado em uma escala numérica, ficaria: 1:125.000.000"
22,Questão 68 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Hoje sou um ser inan,23,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Hoje sou um ser inanimado, mas já tive vida pulsante em seivas vegetais, fui um ser vivo; é bem verdade que do reino vegetal, mas isso não me tirou a percepção de vida vivida como tamborete. Guardo apreço pelos meus criadores, as mãos que me fizeram, me venderam, e pelas mulheres que me usaram para suas vendas e de tantas outras maneiras. Essas pessoas, sim, tiveram suas subjetividades, singularidades e pluralidades, que estão incorporadas a mim. É preciso considerar que a nossa história, de móveis de museus, está para além da mera vinculação aos estilos e à patrimonialização que recebemos como bem material vinculado ao patrimônio imaterial. A nossa história está ligada aos dons individuais das pessoas e suas práticas sociais. Alguns indivíduos consagravam-se por terem determinados requisitos, tais como o conhecimento de modelos clássicos ou destreza nos desenhos.&nbsp;</p><p style=""text-align:right""><span>FREITAS, J. M.; OLIVEIRA, L. R. Memórias de um tamborete de balana: as multas vozes em um objeto de museu. </span><strong><span>Revista Brasileira de Pesquisa (Auto)Biográfica</span></strong><span>, n. 14, maio-ago. 2020 (adaptado). </span></p><p style=""text-align:left"">Ao descrever-se como patrimônio museológico, o objeto abordado no texto associa a sua história às</p></div>","<div class=""exercise-answer__content dangerous-html""><p>habilidades artísticas e culturais dos sujeitos.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>&nbsp;vocações religiosas e pedagógicas dos mestres.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>naturezas antropológica e etnográfica expositores.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>preservações arquitetônica e visual dos conservatórios.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>competências econômica e financeira dos comerciantes.<br></p></div>",A,"Ao emprestar a ""voz"" para um instrumento de percussão considerado patrimônio material, a questão evoca uma dimensão que acaba invisibilizada pelo uso do artefato como objeto museológico: a saber, as vivências sociais que se imbricaram na história do objeto, ressaltando os saberes de sujeitos históricos concretos.
 "
23,"Questão 69 de Ciências Humanas e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Advento da Polis, na",24,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Advento da Polis, nascimento da filosofia: entre as duas ordens de fenômenos, os vínculos são demasiado estreitos para que o pensamento racional não apareça, em suas origens, solidário das estruturas sociais e mentais próprias da cidade grega. Assim recolocada na história, a filosofia despoja-se desse caráter de revelação absoluta que às vezes lhe foi atribuído, saudando, na jovem ciência dos jônios, a razão intemporal que veio encarnar-se no Tempo. A escola de Mileto não viu nascer a Razão; ela construiu uma Razão, uma primeira forma de racionalidade. Essa razão grega não é a razão experimental da ciência contemporânea.</p><p style=""text-align:right""><span>VERNANT, J. P. Origens do pensamento grego. Rio de Janeiro: Difel, 2002.</span></p><p style=""text-align:right""><span><br></span></p><div style=""text-align:left""><span style=""font-size:1em"">Os vínculos entre os fenômenos indicados no trecho foram fortalecidos pelo surgimento de uma categoria de pensadores, a saber:</span></div><p></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Os epicuristas, envolvidos com o ideal de vida feliz.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Os estóicos, dedicados à superação dos infortúnios.&nbsp;<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Os sofistas, comprometidos com o ensino da retórica.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Os peripatéticos, empenhados na dinâmica do ensino.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>Os poetas rapsodos, responsáveis pela narrativa do mito.<br></p></div>",C,"
O nascimento da Filosofia, entre os séculos VII e VI a.C., deu-se em meio a uma emersão da cidade. Epicurismo e Estoicismo não coincidem com o proposto na questão, por estarem anacrônicos, além de refletirem a crise da cidade. A rapsódia antecede o contexto da questão. O peripatetismo também surge em outro contexto. O sofismo, por sua vez, é o item que mais se aproxima do contexto citado."
